Employee ID,age group,Age,Gender,year band,Years at Company,job role,salary band,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,,,KPIS
44849,35-44,35,Female,10+  years,21,Finance,high,9690,Poor,Very High,Below Average,1,Yes,89,Associate Degree,Divorced,3,Mid,Small,31,Yes,No,No,Good,High,Left,,,
12815,35-44,37,Male,10+  years,27,Media,medium,6185,Fair,Medium,Average,0,No,16,Bachelor’s Degree,Single,1,Entry,Large,102,No,No,No,Fair,Low,Left,,,
45758,35-44,44,Female,10+  years,12,Technology,high,10739,Good,High,High,0,No,15,Bachelor’s Degree,Married,0,Mid,Medium,84,No,No,No,Good,Medium,Stayed,,,
33248,25-34,30,Male,10+  years,21,Finance,high,11292,Good,Low,Average,0,No,79,Master’s Degree,Divorced,2,Entry,Large,59,No,No,No,Good,Low,Left,,,
73003,25-34,33,Female,10+  years,17,Technology,medium,5927,Good,Very High,Average,0,Yes,26,Bachelor’s Degree,Married,1,Entry,Large,53,No,No,No,Good,High,Left,,,
57503,55+,49,Male,10+  years,13,Technology,high,9166,Poor,Low,Below Average,0,No,48,High School,Married,1,Mid,Medium,91,No,No,No,Good,Low,Left,,,
67298,35-44,37,Male,3-5 years,5,Education,medium,5072,Poor,Medium,Average,1,Yes,42,Master’s Degree,Married,0,Entry,Small,15,No,No,No,Fair,High,Left,,,
42671,18-24,22,Male,6-10 years,9,Finance,high,8229,Good,Medium,Average,0,No,66,PhD,Single,0,Mid,Medium,63,No,No,No,Good,Medium,Left,,,
25414,18-24,24,Male,10+  years,14,Finance,high,8589,Fair,Medium,Average,0,No,59,Bachelor’s Degree,Married,1,Mid,Medium,78,No,No,Yes,Good,High,Left,,,
16306,35-44,37,Female,6-10 years,8,Healthcare,high,8032,Excellent,Low,Average,0,Yes,97,Master’s Degree,Married,0,Mid,Medium,72,No,No,No,Fair,High,Left,,,
63479,35-44,39,Female,10+  years,24,Technology,high,9188,Good,Medium,High,0,Yes,84,Master’s Degree,Married,0,Entry,Medium,52,Yes,No,No,Good,High,Stayed,,,
25292,25-34,34,Female,10+  years,20,Finance,medium,6349,Excellent,Medium,Below Average,0,Yes,18,Associate Degree,Single,0,Entry,Small,90,No,No,Yes,Good,Medium,Left,,,
39369,35-44,35,Female,10+  years,21,Technology,high,8545,Good,Very High,High,1,No,5,Bachelor’s Degree,Single,1,Entry,Large,98,No,No,No,Good,High,Left,,,
44695,35-44,43,Female,10+  years,21,Finance,high,9038,Fair,Very High,High,2,No,76,Master’s Degree,Single,3,Senior,Medium,28,No,No,No,Good,Low,Left,,,
57262,35-44,39,Male,3-5 years,3,Finance,medium,5157,Good,Very High,Average,0,No,70,PhD,Divorced,3,Senior,Medium,4,No,No,No,Excellent,Low,Stayed,,,
70679,18-24,23,Female,10+  years,13,Technology,medium,6843,Good,High,High,1,Yes,85,Associate Degree,Single,0,Mid,Small,81,Yes,No,Yes,Good,Medium,Left,,,
39821,55+,59,Male,10+  years,32,Media,medium,6870,Excellent,Very High,Below Average,2,Yes,81,Master’s Degree,Married,3,Mid,Medium,83,Yes,No,Yes,Poor,Very High,Stayed,,,
6311,18-24,18,Female,3-5 years,5,Healthcare,medium,6552,Poor,Very High,Below Average,0,Yes,55,High School,Single,0,Senior,Medium,55,No,Yes,No,Fair,Low,Left,,,
11840,35-44,35,Female,10+  years,26,Healthcare,high,8768,Good,High,High,3,No,31,Master’s Degree,Married,0,Mid,Medium,73,No,No,Yes,Good,Low,Stayed,,,
27557,25-34,34,Female,3-5 years,5,Healthcare,high,7777,Fair,Very High,High,1,No,5,Associate Degree,Single,4,Mid,Small,24,No,No,No,Excellent,High,Left,,,
61027,55+,51,Male,10+  years,34,Technology,high,9591,Good,Very High,Average,0,Yes,81,High School,Married,1,Mid,Medium,81,No,No,Yes,Fair,Low,Left,,,
30322,55+,58,Female,10+  years,14,Media,medium,6024,Fair,Very High,Average,0,No,80,Bachelor’s Degree,Married,0,Senior,Medium,47,Yes,No,Yes,Good,Low,Stayed,,,
13353,55+,59,Male,10+  years,39,Finance,high,10287,Good,Very High,High,2,Yes,83,Bachelor’s Degree,Single,5,Entry,Large,118,No,No,No,Good,Low,Left,,,
62195,35-44,36,Male,10+  years,11,Healthcare,high,8301,Excellent,Medium,Average,0,No,29,Associate Degree,Married,4,Entry,Small,68,No,No,No,Good,Medium,Stayed,,,
51127,35-44,36,Male,3-5 years,3,Healthcare,high,9215,Good,Medium,Below Average,2,Yes,71,PhD,Married,0,Senior,Medium,60,No,No,No,Good,High,Stayed,,,
57736,55+,46,Male,10+  years,24,Technology,high,9903,Fair,High,Average,0,No,84,Associate Degree,Single,2,Mid,Medium,35,No,No,No,Poor,Medium,Left,,,
18713,55+,49,Male,3-5 years,4,Healthcare,high,9389,Fair,Very High,Average,0,No,75,Associate Degree,Married,3,Entry,Medium,11,No,No,No,Good,Low,Left,,,
60004,55+,51,Male,10+  years,27,Technology,high,10548,Excellent,Medium,Average,0,No,93,Bachelor’s Degree,Single,4,Mid,Small,75,No,No,No,Excellent,High,Stayed,,,
13487,18-24,24,Male,6-10 years,7,Technology,high,10785,Excellent,Very High,High,0,No,33,Bachelor’s Degree,Married,1,Entry,Large,21,Yes,No,No,Good,High,Stayed,,,
44613,18-24,22,Female,3-5 years,3,Healthcare,high,8127,Fair,High,Average,0,No,82,Master’s Degree,Married,0,Entry,Medium,76,No,No,No,Good,High,Left,,,
543,55+,46,Female,10+  years,29,Media,medium,5392,Good,Medium,Average,0,No,91,High School,Married,3,Entry,Large,47,No,No,Yes,Good,Low,Left,,,
34597,18-24,22,Male,10+  years,11,Education,medium,4562,Excellent,Low,Average,0,Yes,98,Bachelor’s Degree,Married,1,Senior,Medium,38,No,No,Yes,Good,Low,Stayed,,,
40647,35-44,39,Male,10+  years,11,Technology,high,11369,Good,High,High,2,No,74,Bachelor’s Degree,Married,1,Mid,Medium,67,No,No,No,Good,Low,Left,,,
45320,35-44,38,Female,10+  years,18,Technology,high,9516,Fair,High,Average,0,No,38,High School,Single,0,Mid,Small,51,No,Yes,No,Good,High,Stayed,,,
64639,25-34,33,Female,10+  years,25,Technology,high,7851,Excellent,Medium,Average,0,No,76,Associate Degree,Single,3,Entry,Large,101,No,No,No,Fair,Low,Left,,,
68998,35-44,37,Male,3-5 years,4,Technology,high,8454,Excellent,Low,Average,3,No,39,Associate Degree,Married,3,Entry,Medium,69,No,No,No,Excellent,Medium,Stayed,,,
3190,55+,51,Female,0-2 years,1,Media,medium,6104,Good,Very High,Average,2,No,72,High School,Married,2,Mid,Small,66,No,No,No,Poor,Medium,Left,,,
3171,55+,54,Male,10+  years,28,Education,medium,4134,Good,High,Average,1,Yes,32,Associate Degree,Married,0,Senior,Large,104,No,No,No,Good,High,Stayed,,,
68189,18-24,20,Male,3-5 years,4,Healthcare,medium,6784,Good,Very High,Average,0,No,89,Associate Degree,Married,1,Senior,Medium,49,Yes,No,No,Fair,Medium,Stayed,,,
26566,55+,45,Female,10+  years,28,Technology,high,9101,Good,Low,Low,2,Yes,12,Bachelor’s Degree,Married,1,Entry,Medium,85,No,No,No,Fair,Very High,Stayed,,,
49363,18-24,21,Male,6-10 years,6,Healthcare,high,8293,Excellent,Low,High,4,No,10,Associate Degree,Married,1,Entry,Large,28,No,No,Yes,Poor,Low,Left,,,
50964,55+,46,Female,0-2 years,1,Media,medium,6935,Poor,Very High,Average,1,No,9,High School,Married,2,Senior,Small,4,Yes,No,Yes,Good,High,Stayed,,,
41938,55+,59,Male,10+  years,22,Technology,high,7601,Poor,Medium,Average,1,No,19,Master’s Degree,Married,0,Senior,Small,87,No,No,No,Good,High,Stayed,,,
61030,35-44,41,Male,10+  years,18,Media,medium,5694,Poor,Medium,Average,0,No,6,PhD,Divorced,0,Senior,Medium,22,No,No,Yes,Good,High,Stayed,,,
59707,35-44,36,Male,6-10 years,8,Healthcare,high,8346,Fair,High,Average,3,No,5,Master’s Degree,Married,2,Senior,Small,68,Yes,No,No,Poor,Low,Stayed,,,
11600,25-34,25,Male,3-5 years,5,Healthcare,high,8440,Good,Medium,Below Average,2,No,3,Bachelor’s Degree,Single,2,Mid,Medium,14,No,No,No,Excellent,Low,Left,,,
15160,35-44,36,Female,6-10 years,6,Finance,high,8788,Fair,Low,Average,1,No,11,Associate Degree,Married,0,Entry,Medium,40,No,No,No,Good,High,Left,,,
40177,18-24,23,Female,6-10 years,9,Education,medium,6837,Fair,High,High,0,No,93,Bachelor’s Degree,Married,5,Entry,Small,46,Yes,No,No,Good,Low,Stayed,,,
19342,55+,50,Male,10+  years,36,Media,medium,6436,Good,High,Average,2,No,57,Bachelor’s Degree,Divorced,3,Entry,Small,69,No,No,No,Good,Low,Stayed,,,
19369,25-34,27,Male,6-10 years,10,Healthcare,medium,5075,Excellent,High,Average,2,No,37,Associate Degree,Married,0,Entry,Medium,35,No,No,Yes,Fair,Medium,Stayed,,,
44993,55+,58,Male,10+  years,11,Healthcare,high,7659,Good,Low,Average,2,Yes,91,PhD,Divorced,1,Entry,Medium,71,No,No,No,Excellent,Medium,Stayed,,,
59545,25-34,31,Female,10+  years,19,Education,medium,5923,Fair,Very High,Average,1,Yes,24,PhD,Married,4,Entry,Medium,98,Yes,No,No,Good,High,Stayed,,,
12493,35-44,35,Male,10+  years,16,Media,medium,5878,Excellent,Medium,Average,2,No,48,Bachelor’s Degree,Single,5,Entry,Large,80,No,No,No,Poor,Very High,Stayed,,,
32778,25-34,29,Male,6-10 years,10,Education,medium,3787,Excellent,Very High,High,2,No,24,Bachelor’s Degree,Married,4,Senior,Small,43,No,No,Yes,Good,Medium,Stayed,,,
24962,25-34,29,Female,10+  years,21,Technology,high,9729,Fair,Very High,Average,1,No,81,Bachelor’s Degree,Married,4,Entry,Medium,47,Yes,No,No,Excellent,High,Stayed,,,
5836,55+,58,Male,6-10 years,7,Finance,medium,6355,Excellent,High,High,3,Yes,10,High School,Single,1,Entry,Small,24,No,No,No,Good,Low,Left,,,
59034,55+,59,Female,10+  years,44,Technology,high,9225,Excellent,High,High,1,No,84,Master’s Degree,Married,1,Senior,Large,115,Yes,No,No,Good,Medium,Stayed,,,
69500,18-24,24,Male,3-5 years,5,Technology,high,8281,Fair,High,Average,1,Yes,92,High School,Single,1,Entry,Small,31,No,No,No,Good,High,Left,,,
28463,55+,58,Male,10+  years,32,Media,medium,5915,Good,Very High,Average,3,Yes,88,PhD,Married,1,Entry,Medium,90,No,No,No,Fair,Medium,Stayed,,,
30458,35-44,43,Female,3-5 years,5,Finance,high,7438,Fair,Medium,Average,3,No,32,Master’s Degree,Single,1,Entry,Medium,57,No,No,No,Poor,Low,Left,,,
61150,25-34,31,Female,10+  years,15,Technology,high,9868,Excellent,Medium,Below Average,1,Yes,9,Master’s Degree,Married,0,Mid,Small,16,Yes,No,No,Fair,High,Stayed,,,
53995,35-44,35,Female,6-10 years,9,Technology,high,9890,Good,High,Average,0,Yes,48,Associate Degree,Married,5,Mid,Medium,63,No,No,No,Poor,Low,Stayed,,,
33869,55+,52,Male,6-10 years,7,Healthcare,medium,6051,Good,High,Below Average,1,No,40,High School,Married,3,Mid,Medium,58,Yes,No,No,Good,Low,Stayed,,,
5788,25-34,33,Female,10+  years,20,Education,medium,4723,Fair,High,High,0,No,3,Associate Degree,Divorced,0,Entry,Medium,71,No,No,No,Good,High,Stayed,,,
66851,55+,56,Male,10+  years,15,Healthcare,high,9055,Good,Very High,Below Average,0,No,98,Bachelor’s Degree,Married,2,Mid,Small,58,No,No,Yes,Good,Very High,Stayed,,,
37599,18-24,18,Male,3-5 years,5,Education,medium,4196,Good,High,Average,0,No,94,Bachelor’s Degree,Single,0,Mid,Medium,52,Yes,No,No,Good,Low,Left,,,
65668,18-24,18,Female,6-10 years,10,Education,medium,4969,Excellent,High,Below Average,0,No,36,Associate Degree,Married,2,Entry,Small,39,No,No,Yes,Fair,Medium,Left,,,
29260,35-44,35,Male,3-5 years,5,Media,medium,5579,Excellent,Low,Low,0,No,23,Bachelor’s Degree,Married,2,Mid,Medium,66,Yes,No,No,Good,Medium,Stayed,,,
22271,35-44,40,Female,10+  years,28,Education,medium,4868,Poor,High,Average,3,Yes,59,Master’s Degree,Single,2,Mid,Medium,81,No,No,No,Poor,Medium,Left,,,
68140,35-44,36,Female,0-2 years,2,Media,medium,5399,Good,Low,Average,0,No,64,Bachelor’s Degree,Married,1,Mid,Small,29,No,No,No,Fair,High,Left,,,
10029,25-34,30,Male,3-5 years,5,Healthcare,medium,6775,Excellent,High,Average,2,No,22,Bachelor’s Degree,Married,1,Entry,Medium,25,No,No,No,Poor,Low,Stayed,,,
41923,35-44,37,Male,6-10 years,10,Media,medium,6225,Fair,Medium,High,0,No,26,Master’s Degree,Single,0,Entry,Medium,73,No,No,No,Good,Low,Left,,,
37273,25-34,28,Male,10+  years,18,Finance,high,11140,Fair,High,Average,4,No,56,Associate Degree,Married,1,Entry,Small,39,No,No,No,Excellent,Very High,Left,,,
24670,25-34,31,Female,10+  years,13,Healthcare,high,9848,Excellent,Medium,Average,2,No,75,Bachelor’s Degree,Divorced,2,Senior,Medium,24,No,No,No,Excellent,High,Stayed,,,
46702,55+,54,Male,10+  years,38,Healthcare,medium,6987,Fair,Low,Low,3,Yes,46,Bachelor’s Degree,Single,0,Senior,Medium,76,No,Yes,No,Good,High,Stayed,,,
67300,18-24,22,Female,3-5 years,4,Healthcare,high,7818,Fair,High,Average,1,No,24,High School,Married,3,Senior,Small,24,No,No,No,Poor,Medium,Stayed,,,
7476,25-34,33,Female,10+  years,20,Education,medium,5641,Poor,Medium,Average,0,No,28,Bachelor’s Degree,Single,2,Mid,Medium,77,No,No,No,Poor,Medium,Left,,,
66701,18-24,19,Male,3-5 years,4,Healthcare,high,7711,Poor,High,Average,0,Yes,30,Bachelor’s Degree,Single,2,Entry,Small,40,No,No,Yes,Good,Low,Left,,,
60146,18-24,20,Female,3-5 years,4,Finance,high,7230,Good,Medium,Below Average,0,No,33,Bachelor’s Degree,Married,2,Entry,Medium,70,No,No,No,Good,Low,Left,,,
64984,55+,55,Male,10+  years,23,Media,medium,5849,Good,Low,Average,0,No,41,Bachelor’s Degree,Married,1,Mid,Small,66,No,No,No,Good,Medium,Stayed,,,
48310,35-44,42,Male,10+  years,20,Media,medium,6172,Poor,High,Below Average,1,No,61,Associate Degree,Divorced,5,Senior,Medium,67,No,No,No,Excellent,Medium,Stayed,,,
40814,55+,50,Male,10+  years,14,Technology,high,9037,Good,Medium,Average,1,No,4,Associate Degree,Single,0,Senior,Medium,61,No,No,Yes,Fair,Medium,Stayed,,,
40175,25-34,34,Female,3-5 years,3,Healthcare,high,8330,Poor,High,Average,0,No,36,Bachelor’s Degree,Single,2,Mid,Medium,41,No,No,No,Fair,High,Left,,,
69512,55+,48,Female,6-10 years,6,Healthcare,high,9022,Good,High,Average,0,Yes,64,Master’s Degree,Married,0,Entry,Medium,80,No,No,No,Fair,High,Left,,,
71143,25-34,27,Female,10+  years,18,Finance,high,10110,Poor,Medium,Average,1,No,72,High School,Married,3,Mid,Medium,81,No,No,No,Good,Low,Left,,,
55037,55+,57,Female,10+  years,24,Media,medium,5906,Good,Very High,Below Average,1,Yes,60,PhD,Married,2,Entry,Medium,78,No,No,Yes,Poor,Medium,Stayed,,,
13216,35-44,44,Male,10+  years,35,Education,medium,3256,Good,High,Below Average,0,No,99,Bachelor’s Degree,Single,3,Entry,Large,106,No,No,Yes,Excellent,High,Left,,,
5663,18-24,22,Female,3-5 years,5,Finance,high,7465,Good,High,Average,0,Yes,53,Bachelor’s Degree,Single,2,Mid,Medium,10,Yes,No,No,Good,High,Left,,,
13321,25-34,32,Male,6-10 years,7,Education,medium,4416,Excellent,High,High,0,No,77,Bachelor’s Degree,Married,2,Entry,Medium,62,No,No,No,Good,Medium,Stayed,,,
28157,18-24,20,Female,6-10 years,8,Education,medium,4417,Good,High,Below Average,3,Yes,35,High School,Divorced,0,Senior,Medium,62,No,No,No,Poor,Medium,Stayed,,,
57628,55+,57,Female,10+  years,43,Media,medium,6480,Poor,High,High,0,Yes,10,Master’s Degree,Single,1,Entry,Small,65,No,No,No,Excellent,Medium,Left,,,
23496,18-24,18,Male,6-10 years,10,Finance,high,7248,Fair,High,Average,1,No,53,Associate Degree,Single,5,Entry,Medium,33,No,No,No,Good,Low,Left,,,
21461,25-34,28,Female,10+  years,13,Technology,high,10009,Excellent,Medium,Average,2,No,91,Master’s Degree,Married,1,Entry,Small,40,No,No,No,Poor,Low,Stayed,,,
65110,25-34,26,Female,10+  years,18,Finance,high,11514,Poor,Medium,Average,1,No,17,Associate Degree,Single,0,Mid,Large,83,No,Yes,No,Good,High,Left,,,
51428,35-44,37,Male,10+  years,17,Finance,high,10429,Excellent,Very High,High,0,Yes,19,High School,Married,3,Mid,Large,35,No,No,No,Fair,High,Stayed,,,
14832,55+,48,Female,10+  years,35,Healthcare,high,9803,Good,Low,Average,1,No,82,Bachelor’s Degree,Married,1,Entry,Medium,77,Yes,No,No,Good,Medium,Left,,,
38801,55+,58,Male,10+  years,44,Finance,high,7152,Excellent,Medium,Below Average,0,No,99,Associate Degree,Divorced,0,Senior,Small,111,No,No,No,Good,High,Stayed,,,
70367,18-24,20,Male,3-5 years,4,Healthcare,high,8353,Good,High,Below Average,1,No,49,Associate Degree,Single,3,Mid,Medium,11,No,No,Yes,Poor,High,Left,,,
16459,25-34,28,Female,6-10 years,9,Technology,high,8516,Good,High,High,1,No,91,High School,Married,1,Mid,Small,74,No,No,No,Good,Medium,Left,,,
5282,18-24,20,Male,6-10 years,10,Media,medium,5643,Good,High,Average,1,No,17,Bachelor’s Degree,Married,1,Entry,Medium,86,Yes,No,Yes,Good,Low,Stayed,,,
13815,35-44,36,Female,10+  years,19,Technology,high,8192,Fair,High,Average,0,Yes,56,High School,Married,0,Mid,Small,92,No,No,No,Good,High,Left,,,
22397,55+,56,Male,6-10 years,9,Media,medium,6915,Poor,High,Average,2,No,39,Associate Degree,Married,3,Entry,Medium,20,Yes,No,No,Excellent,High,Stayed,,,
53288,55+,51,Male,10+  years,37,Technology,high,9363,Fair,Medium,Average,1,Yes,77,Bachelor’s Degree,Married,2,Mid,Small,104,No,Yes,No,Good,Low,Left,,,
51191,25-34,28,Female,3-5 years,4,Media,medium,5882,Fair,Very High,Average,1,No,94,Master’s Degree,Single,3,Entry,Medium,41,No,No,No,Good,High,Left,,,
65446,55+,53,Male,10+  years,43,Media,medium,6662,Good,High,Average,2,No,94,Master’s Degree,Married,2,Mid,Medium,82,No,No,No,Excellent,Low,Stayed,,,
30862,18-24,21,Male,0-2 years,1,Education,medium,4506,Good,High,Average,1,No,1,Associate Degree,Divorced,3,Mid,Medium,13,No,No,No,Poor,Low,Left,,,
39152,55+,56,Male,10+  years,14,Finance,high,10554,Good,High,Below Average,2,Yes,89,Associate Degree,Single,0,Mid,Medium,33,Yes,No,No,Good,Medium,Stayed,,,
25953,35-44,38,Female,6-10 years,10,Education,medium,4797,Poor,Very High,Average,0,No,32,Master’s Degree,Divorced,1,Entry,Medium,34,No,No,Yes,Fair,High,Left,,,
18939,25-34,32,Female,10+  years,23,Finance,high,8474,Good,High,Average,1,Yes,54,Master’s Degree,Divorced,2,Mid,Medium,78,No,No,No,Good,Low,Left,,,
32234,25-34,28,Female,10+  years,18,Education,medium,3823,Good,Low,Average,1,No,93,Associate Degree,Married,0,Senior,Large,29,No,No,No,Good,Low,Stayed,,,
18620,35-44,37,Female,10+  years,27,Healthcare,high,8648,Fair,High,High,1,Yes,32,PhD,Married,4,Mid,Medium,35,No,No,No,Good,Low,Stayed,,,
60952,25-34,32,Male,0-2 years,2,Technology,high,7232,Excellent,Very High,High,0,No,36,Bachelor’s Degree,Married,1,Mid,Small,45,No,No,No,Good,Low,Left,,,
37521,25-34,26,Male,6-10 years,10,Media,medium,5413,Excellent,High,Below Average,0,No,83,Bachelor’s Degree,Single,0,Entry,Large,38,No,No,No,Good,Low,Left,,,
34549,35-44,44,Male,10+  years,17,Education,medium,4543,Poor,Low,Average,0,No,48,High School,Single,0,Entry,Large,60,No,No,No,Good,High,Left,,,
15807,18-24,20,Male,0-2 years,2,Healthcare,high,8163,Fair,High,High,0,No,20,Master’s Degree,Single,0,Entry,Large,32,No,No,No,Poor,Low,Left,,,
38572,35-44,43,Male,10+  years,29,Education,medium,3829,Good,High,High,0,Yes,43,PhD,Single,1,Mid,Small,72,No,No,No,Poor,Medium,Stayed,,,
68521,18-24,18,Female,3-5 years,4,Healthcare,high,9877,Fair,High,Average,1,No,32,Bachelor’s Degree,Married,4,Entry,Medium,43,No,No,No,Good,High,Stayed,,,
6063,35-44,44,Female,10+  years,15,Finance,high,10058,Good,Medium,Low,1,No,32,Master’s Degree,Single,0,Senior,Medium,84,No,No,No,Excellent,Low,Left,,,
8491,35-44,41,Male,3-5 years,3,Technology,medium,6631,Excellent,High,Average,0,Yes,79,Bachelor’s Degree,Single,4,Entry,Small,32,No,No,No,Poor,Medium,Left,,,
70783,25-34,30,Female,6-10 years,7,Education,medium,3424,Good,Very High,High,1,No,74,Master’s Degree,Single,1,Entry,Large,32,No,No,Yes,Excellent,Low,Left,,,
20022,25-34,28,Male,6-10 years,10,Healthcare,high,8162,Fair,High,Below Average,0,No,35,Bachelor’s Degree,Married,4,Mid,Medium,56,No,No,No,Poor,Low,Stayed,,,
46748,18-24,19,Male,3-5 years,5,Finance,high,7402,Poor,Very High,Average,0,No,22,Master’s Degree,Married,0,Mid,Medium,20,No,No,No,Good,High,Left,,,
39011,55+,45,Male,10+  years,17,Finance,high,7514,Good,High,Average,1,No,25,High School,Married,0,Mid,Medium,59,Yes,No,Yes,Fair,High,Stayed,,,
2066,18-24,24,Male,6-10 years,7,Technology,high,10067,Excellent,Medium,Average,1,No,10,Associate Degree,Married,1,Entry,Small,11,Yes,No,No,Excellent,High,Stayed,,,
24636,55+,59,Female,10+  years,17,Technology,high,10076,Excellent,High,Average,1,No,35,Master’s Degree,Married,0,Mid,Small,92,Yes,No,No,Good,High,Stayed,,,
226,55+,57,Male,10+  years,36,Education,medium,4521,Good,Medium,Below Average,3,No,70,Master’s Degree,Married,1,Senior,Medium,38,No,No,No,Good,High,Stayed,,,
54996,55+,50,Female,10+  years,27,Technology,high,10586,Poor,Very High,Average,3,No,38,Bachelor’s Degree,Married,1,Mid,Small,91,Yes,No,No,Fair,Low,Left,,,
14917,35-44,39,Female,0-2 years,2,Technology,high,10165,Poor,High,Average,2,Yes,29,Bachelor’s Degree,Single,4,Senior,Medium,37,No,No,No,Excellent,High,Left,,,
70594,25-34,27,Female,6-10 years,9,Media,medium,5938,Poor,High,Below Average,0,No,50,Bachelor’s Degree,Divorced,4,Mid,Medium,66,No,No,No,Good,Low,Stayed,,,
34318,55+,55,Female,6-10 years,10,Finance,medium,4894,Good,Low,Average,0,No,66,Bachelor’s Degree,Married,0,Entry,Small,53,No,No,No,Excellent,High,Left,,,
11182,18-24,22,Female,3-5 years,5,Healthcare,high,7331,Fair,Very High,Average,2,No,5,Master’s Degree,Married,2,Senior,Medium,63,No,No,No,Good,Low,Left,,,
43007,25-34,28,Male,10+  years,11,Healthcare,high,9804,Fair,Medium,Average,0,No,39,Associate Degree,Married,0,Entry,Small,45,No,No,No,Poor,Medium,Left,,,
47304,55+,46,Female,10+  years,38,Finance,high,7392,Excellent,Very High,Average,0,No,52,Bachelor’s Degree,Divorced,4,Entry,Medium,101,No,No,No,Excellent,Low,Stayed,,,
691,18-24,18,Male,3-5 years,4,Media,medium,6139,Good,Medium,Below Average,0,No,4,Bachelor’s Degree,Married,4,Senior,Medium,14,No,Yes,No,Good,Low,Stayed,,,
67247,25-34,31,Female,10+  years,18,Education,medium,4200,Fair,High,Average,1,No,7,Bachelor’s Degree,Married,1,Entry,Medium,76,No,No,No,Good,Medium,Left,,,
